customer_id,customer_name,snapshot_date,age,tenure_months,customer_segment,income_regularity,customer_yearly_value,loyalty,products_count,has_credit_card,has_loan,days_since_last_transaction,balance_change_30d,transaction_change_30d,card_spend_change_30d,app_login_change_30d,salary_missing_days,external_transfer_change_30d,upi_share_of_spend,fd_maturing_in_30d,products_dropped_90d,complaints_30d,unresolved_complaints,failed_transactions_30d,avg_resolution_time_hrs,emi_bounce_30d,complaint_text,branch_code,card_colour,churn_flag
C13805,Warinder Jani,2026-01-01,31,81,salary,regular,32838.938,0.3362,2,1,0,0,28.2176,25.324,6.788,6.7753,0.0,15.0423,0.552,0,0,0,0,0,0.0,0,,BR-123,silver,0
C13805,Warinder Jani,2026-02-01,31,81,salary,regular,32838.938,0.3362,2,1,0,3,-1.5893,10.4979,30.0698,25.4398,0.0,-22.6906,0.6712,0,0,1,0,1,14.7808,0,Requesting call back from branch manager regarding my pending issue.,BR-123,silver,0
C13805,Warinder Jani,2026-03-01,31,81,salary,regular,32838.938,0.3362,2,1,0,15,-29.5669,-32.613,-42.7208,20.381,5.0,33.7222,0.7491,0,0,0,0,1,0.0,0,,BR-123,silver,1
C13806,Gautam Konda,2026-01-01,40,93,salary,regular,37522.6318,0.462,2,0,1,4,30.8208,-7.2885,28.5394,25.9904,0.0,-41.0466,0.4431,0,0,0,0,2,0.0,0,,BR-122,black,0
C13806,Gautam Konda,2026-02-01,40,93,salary,regular,37522.6318,0.462,2,0,1,6,0.525,9.5343,-46.9722,1.6122,0.0,34.5165,0.4156,0,0,0,0,0,0.0,0,,BR-122,black,0
C13806,Gautam Konda,2026-03-01,40,93,salary,regular,37522.6318,0.462,2,0,1,3,6.2277,-2.3546,-5.4604,15.0188,1.0,53.3789,0.419,0,0,0,0,1,0.0,0,,BR-122,black,0
C13806,Gautam Konda,2026-04-01,40,93,salary,regular,37522.6318,0.462,2,0,1,9,-10.088,-10.6399,12.8503,18.0741,1.0,-5.6669,0.561,0,1,0,0,1,0.0,0,,BR-122,black,0
C13806,Gautam Konda,2026-05-01,40,93,salary,regular,37522.6318,0.462,2,0,1,4,-3.3651,15.7279,-17.2069,19.7149,2.0,51.8474,0.4434,0,0,0,0,0,0.0,0,,BR-122,black,0
C13806,Gautam Konda,2026-06-01,40,93,salary,regular,37522.6318,0.462,2,0,1,11,18.2048,-8.6351,0.6474,11.7067,2.0,-47.6295,0.4354,0,0,0,0,0,0.0,0,,BR-122,black,0
C13807,Kavya Ahluwalia,2026-01-01,70,222,pension,regular,17119.341,0.3356,2,0,0,3,-4.9118,-1.0242,10.0617,0.3792,0.0,8.2119,0.3428,0,0,0,0,1,0.0,0,,BR-126,black,0
C13807,Kavya Ahluwalia,2026-02-01,70,222,pension,regular,17119.341,0.3356,2,0,0,4,4.2218,15.6737,34.1697,17.033,0.0,-46.3245,0.2391,0,0,0,0,0,0.0,0,,BR-126,black,0
C13807,Kavya Ahluwalia,2026-03-01,70,222,pension,regular,17119.341,0.3356,2,0,0,9,-9.7925,-9.5348,-20.4885,-10.4652,3.0,-1.0179,0.3002,0,0,0,0,0,0.0,0,,BR-126,black,0
C13807,Kavya Ahluwalia,2026-04-01,70,222,pension,regular,17119.341,0.3356,2,0,0,8,-19.9204,-12.7105,9.1906,-2.6744,2.0,51.8968,0.2895,0,1,1,0,2,32.6023,0,Mera pension account hai phir bhi minimum balance charge kyun?,BR-126,black,0
C13807,Kavya Ahluwalia,2026-05-01,70,222,pension,regular,17119.341,0.3356,2,0,0,9,19.0442,-27.674,11.3456,-8.6495,4.0,44.546,0.3458,0,0,0,0,0,0.0,0,,BR-126,black,0
C13807,Kavya Ahluwalia,2026-06-01,70,222,pension,regular,17119.341,0.3356,2,0,0,8,-10.1991,-14.1296,-25.9313,-27.4247,4.0,52.9293,0.3187,0,0,0,0,1,0.0,0,,BR-126,black,0
C13808,Nathaniel Padmanabhan,2026-01-01,36,40,business,irregular,81190.1468,0.8512,3,1,1,4,-22.1158,7.5379,-2.8061,-9.6465,,29.0973,0.431,0,0,1,0,0,38.3628,1,EMI bounce hua aur CIBIL kharab ho gaya. Bank ki galti thi.,BR-118,blue,0
C13808,Nathaniel Padmanabhan,2026-02-01,36,40,business,irregular,81190.1468,0.8512,3,1,1,6,-37.274,-44.824,-12.1016,-16.2789,,39.3495,0.4798,0,0,1,1,2,20.9641,1,Aapke branch me loan file 2 mahine se pending padi hai. Koi sunta nahi.,BR-118,blue,0
C13808,Nathaniel Padmanabhan,2026-03-01,36,40,business,irregular,81190.1468,0.8512,3,1,1,12,-9.5896,-55.6389,-43.2861,-63.7532,,49.3123,0.5209,0,0,2,0,2,30.2555,0,Signature verification me 5 din lag gaye. Business ka nuksan hua.,BR-118,blue,1
C13809,Urishilla Ramesh,2026-01-01,79,177,pension,regular,13629.8594,-0.2325,3,0,0,10,1.6368,-0.338,8.3954,34.6158,2.0,28.551,0.2331,0,0,0,0,1,0.0,0,,BR-121,blue,0
C13809,Urishilla Ramesh,2026-02-01,79,177,pension,regular,13629.8594,-0.2325,3,0,0,7,-7.2073,-29.5749,-5.0391,-1.6394,2.0,3.4308,0.2396,0,1,1,0,0,21.3295,0,Staff keeps promoting insurance instead of solving my actual problem.,BR-121,blue,0
C13809,Urishilla Ramesh,2026-03-01,79,177,pension,regular,13629.8594,-0.2325,3,0,0,5,22.6691,13.3585,23.3049,46.5798,2.0,-11.6035,0.2539,0,0,0,0,0,0.0,0,,BR-121,blue,0
C13809,Urishilla Ramesh,2026-04-01,79,177,pension,regular,13629.8594,-0.2325,3,0,0,5,2.6516,-10.4812,29.5494,10.5681,0.0,1.3374,0.1854,0,0,0,0,0,0.0,0,,BR-121,blue,0
C13809,Urishilla Ramesh,2026-05-01,79,177,pension,regular,13629.8594,-0.2325,3,0,0,2,6.9715,-13.8118,-37.5692,-19.0993,1.0,-1.0454,0.3338,0,0,1,0,2,31.3639,0,Insurance premium debited from my account which I never authorised.,BR-121,blue,0
C13809,Urishilla Ramesh,2026-06-01,79,177,pension,regular,13629.8594,-0.2325,3,0,0,8,25.7827,-4.6588,-12.1246,5.7016,2.0,3.9589,0.2902,0,0,0,0,0,0.0,0,,BR-121,blue,0
C13810,Urmi Puri,2026-01-01,59,141,pension,regular,13844.5158,-1.2547,4,0,1,6,-9.2136,10.9938,-13.7473,-26.068,2.0,50.4,0.2255,1,0,0,0,1,0.0,0,,BR-104,green,0
C13810,Urmi Puri,2026-02-01,59,141,pension,regular,13844.5158,-1.2547,4,0,1,5,13.8138,6.1889,-5.3681,-7.1701,2.0,18.7472,0.1936,0,0,2,0,3,47.4832,1,My nomination form has been lost twice by the branch. Unacceptable.,BR-104,green,0
C13810,Urmi Puri,2026-03-01,59,141,pension,regular,13844.5158,-1.2547,4,0,1,11,-27.0367,-30.2898,-18.4549,-38.4106,2.0,20.2308,0.303,0,0,1,1,1,39.2747,0,"Requesting your kind help, my card is not accepted at ration shop.",BR-104,green,0
C13810,Urmi Puri,2026-04-01,59,141,pension,regular,13844.5158,-1.2547,4,0,1,11,-27.1462,-13.1441,4.3586,-34.2684,3.0,36.665,0.2547,0,2,0,0,1,0.0,0,,BR-104,green,0
C13810,Urmi Puri,2026-05-01,59,141,pension,regular,13844.5158,-1.2547,4,0,1,14,-58.6859,-17.1126,-55.2416,-49.2843,4.0,84.0401,0.3016,0,0,1,0,0,19.9633,0,Pension aane ke baad bhi UPI se paisa nahi bhej pa raha hoon.,BR-104,green,0
C13810,Urmi Puri,2026-06-01,59,141,pension,regular,13844.5158,-1.2547,4,0,1,16,-37.9554,-40.1506,-18.7306,-74.3526,6.0,42.8699,0.3749,0,1,2,0,3,45.4135,0,You charge for passbook printing now? That was always free before.,BR-104,green,0
C13811,Xavier Char,2026-01-01,38,58,salary,regular,30126.7694,0.1482,3,1,1,14,-34.6645,-3.7904,10.2334,-14.6845,1.0,45.0767,0.8294,0,0,0,0,0,0.0,0,,BR-120,silver,0
C13811,Xavier Char,2026-02-01,38,58,salary,regular,30126.7694,0.1482,3,1,1,18,14.5612,-3.8488,4.6808,4.7249,0.0,21.8732,0.8332,0,0,0,0,0,0.0,0,,BR-120,silver,1
C13812,Kabir Nadkarni,2026-01-01,73,199,pension,regular,31043.9127,-0.6879,1,0,0,0,17.643,-2.5771,10.2612,-15.9436,3.0,-3.6107,0.3849,1,0,0,0,2,0.0,0,,BR-135,gold,0
C13812,Kabir Nadkarni,2026-02-01,73,199,pension,regular,31043.9127,-0.6879,1,0,0,2,-6.8079,-11.1107,-21.564,0.943,3.0,-3.6468,0.4491,0,0,0,0,1,0.0,0,,BR-135,gold,0
C13812,Kabir Nadkarni,2026-03-01,73,199,pension,regular,31043.9127,-0.6879,1,0,0,0,16.6266,-4.4529,-10.5961,-4.0986,0.0,-4.7883,0.3833,0,0,0,0,0,0.0,0,,BR-135,gold,0
C13812,Kabir Nadkarni,2026-04-01,73,199,pension,regular,31043.9127,-0.6879,1,0,0,3,-9.6415,18.7386,-1.8964,-2.2888,1.0,45.5327,0.4105,0,0,0,0,2,0.0,0,,BR-135,gold,0
C13812,Kabir Nadkarni,2026-05-01,73,199,pension,regular,31043.9127,-0.6879,1,0,0,1,-0.5121,6.0879,9.3546,4.0781,2.0,-14.4074,0.3542,0,1,0,0,0,0.0,0,,BR-135,gold,0
C13812,Kabir Nadkarni,2026-06-01,73,199,pension,regular,31043.9127,-0.6879,1,0,0,2,-3.9172,24.6226,13.069,-13.2314,2.0,24.708,0.3843,0,0,1,0,1,12.2966,0,"Requesting doorstep banking, I am unable to walk to the branch now.",BR-135,gold,0
C13813,Mugdha Narain,2026-01-01,50,127,salary,regular,13183.789,-0.0171,1,0,0,4,11.5739,16.6113,29.5655,8.6854,0.0,-6.1259,0.182,0,0,0,0,0,0.0,0,,BR-109,green,0
C13813,Mugdha Narain,2026-02-01,50,127,salary,regular,13183.789,-0.0171,1,0,0,7,-2.7947,14.2934,13.2112,6.3237,0.0,-23.405,0.2052,0,0,1,0,3,37.5851,0,Autopay mandate failed and my subscription got cancelled. Very poor.,BR-109,green,0
C13813,Mugdha Narain,2026-03-01,50,127,salary,regular,13183.789,-0.0171,1,0,0,4,14.5753,13.3984,3.0595,2.1361,0.0,-14.6652,0.1197,0,0,0,0,0,0.0,0,,BR-109,green,0
C13813,Mugdha Narain,2026-04-01,50,127,salary,regular,13183.789,-0.0171,1,0,0,3,32.3852,30.2897,43.3592,38.2311,0.0,-4.5132,0.1578,1,0,2,0,1,14.7963,0,Kindly explain why my UPI was blocked. I received no message.,BR-109,green,0
C13813,Mugdha Narain,2026-05-01,50,127,salary,regular,13183.789,-0.0171,1,0,0,2,26.4188,13.2513,48.5884,47.7195,0.0,-49.7482,0.1171,0,0,1,0,3,30.3882,0,You deducted charges on the day my FD matured. Very poor timing.,BR-109,green,0
C13813,Mugdha Narain,2026-06-01,50,127,salary,regular,13183.789,-0.0171,1,0,0,0,44.8405,52.8916,51.8576,58.2062,0.0,-83.8424,0.0766,1,0,0,0,0,0.0,0,,BR-109,green,0
C13814,Panini Ramesh,2026-01-01,43,36,vendor,irregular,9536.4719,0.4692,1,0,0,8,19.8947,5.5433,-13.1836,20.9967,,7.0798,0.162,0,0,0,0,0,0.0,0,,BR-124,gold,0
C13814,Panini Ramesh,2026-02-01,43,36,vendor,irregular,9536.4719,0.4692,1,0,0,16,11.8597,-1.6965,4.2656,10.3281,,38.6341,0.1659,0,0,0,0,3,0.0,0,,BR-124,gold,0
C13814,Panini Ramesh,2026-03-01,43,36,vendor,irregular,9536.4719,0.4692,1,0,0,17,-16.4663,-28.9791,-4.4352,-22.162,,52.6076,0.2687,0,1,0,0,1,0.0,0,,BR-124,gold,0
C13814,Panini Ramesh,2026-04-01,43,36,vendor,irregular,9536.4719,0.4692,1,0,0,23,-21.3898,-31.7299,-59.4011,-57.2951,,45.3363,0.2503,1,1,1,0,4,1.0,0,Manager was on leave and nobody else could authorise my request.,BR-124,gold,0
C13814,Panini Ramesh,2026-05-01,43,36,vendor,irregular,9536.4719,0.4692,1,0,0,26,-37.9884,-66.9883,-43.5445,-49.6783,,60.8543,0.3192,0,1,0,0,6,0.0,0,,BR-124,gold,1
C13815,Idika Suresh,2026-01-01,31,63,farmer,seasonal,5199.2984,0.0748,2,0,1,9,-4.9075,-12.0268,9.2963,-29.5889,,-0.6961,0.4563,1,0,0,0,0,0.0,1,,BR-136,silver,0
C13815,Idika Suresh,2026-02-01,31,63,farmer,seasonal,5199.2984,0.0748,2,0,1,7,4.2101,0.8796,34.7828,2.6952,,-9.4576,0.4546,0,0,0,0,0,0.0,0,,BR-136,silver,0
C13815,Idika Suresh,2026-03-01,31,63,farmer,seasonal,5199.2984,0.0748,2,0,1,12,-14.1033,-27.2989,5.676,-4.1236,,52.7859,0.6492,0,0,2,1,2,25.4311,0,Loan documents abhi tak wapas nahi mile closure ke baad.,BR-136,silver,0
C13815,Idika Suresh,2026-04-01,31,63,farmer,seasonal,5199.2984,0.0748,2,0,1,7,-0.2322,16.5129,-1.7338,-21.9511,,-4.3087,0.4642,0,0,0,0,0,0.0,0,,BR-136,silver,0
C13815,Idika Suresh,2026-05-01,31,63,farmer,seasonal,5199.2984,0.0748,2,0,1,15,-0.7915,-8.0615,-4.063,-15.8791,,-26.7977,0.4471,0,0,0,0,0,0.0,0,,BR-136,silver,0
C13815,Idika Suresh,2026-06-01,31,63,farmer,seasonal,5199.2984,0.0748,2,0,1,9,-1.8884,0.4132,-8.9205,31.523,,2.7434,0.4704,0,0,1,0,2,1.0,0,Cash handling charges on my own deposit? This is a cooperative bank.,BR-136,silver,0
C13816,Tristan Gokhale,2026-01-01,70,189,pension,regular,12040.6429,-1.264,1,0,0,13,24.9827,7.6311,8.4018,-4.091,3.0,12.887,0.3058,0,0,0,0,2,0.0,0,,BR-129,blue,0
C13816,Tristan Gokhale,2026-02-01,70,189,pension,regular,12040.6429,-1.264,1,0,0,11,5.3816,-21.961,1.4515,-5.2248,2.0,20.4464,0.3659,0,0,0,0,1,0.0,0,,BR-129,blue,0
C13816,Tristan Gokhale,2026-03-01,70,189,pension,regular,12040.6429,-1.264,1,0,0,15,-22.7958,-17.219,-41.2089,12.4788,4.0,-2.3109,0.5648,0,0,0,0,6,0.0,0,,BR-129,blue,0
C13816,Tristan Gokhale,2026-04-01,70,189,pension,regular,12040.6429,-1.264,1,0,0,24,-26.9496,-40.1254,-40.2139,-52.4276,8.0,50.1129,0.6504,1,0,1,0,1,26.0052,0,SMS alert charge lag raha hai but SMS to aata hi nahi hai.,BR-129,blue,1
C13817,Jyoti Pathak,2026-01-01,63,87,farmer,seasonal,13445.8719,-0.9336,2,0,1,3,-11.266,-16.2874,1.1422,11.5726,,42.6039,0.4763,0,0,0,0,0,0.0,0,,BR-108,blue,0
C13817,Jyoti Pathak,2026-02-01,63,87,farmer,seasonal,13445.8719,-0.9336,2,0,1,9,-0.3671,-20.4489,-1.8054,-14.5072,,74.0268,0.5313,0,0,0,0,1,0.0,0,,BR-108,blue,0
C13817,Jyoti Pathak,2026-03-01,63,87,farmer,seasonal,13445.8719,-0.9336,2,0,1,4,-0.2624,30.76,11.8117,15.3759,,-0.735,0.4998,1,0,1,0,0,19.8062,0,"Wrong amount dispensed. Machine gave 4,000 but debited 5,000.",BR-108,blue,0
C13817,Jyoti Pathak,2026-04-01,63,87,farmer,seasonal,13445.8719,-0.9336,2,0,1,3,-3.5304,-1.4364,-25.7931,6.1524,,18.7352,0.5588,0,0,1,0,0,9.3256,0,EMI was deducted twice this month. Please reverse one immediately.,BR-108,blue,0
C13817,Jyoti Pathak,2026-05-01,63,87,farmer,seasonal,13445.8719,-0.9336,2,0,1,3,4.7324,5.2291,24.4162,-3.4834,,22.046,0.6255,0,0,0,0,0,0.0,0,,BR-108,blue,0
C13817,Jyoti Pathak,2026-06-01,63,87,farmer,seasonal,13445.8719,-0.9336,2,0,1,7,0.2752,-27.8222,2.5214,8.5223,,20.1922,0.4989,0,0,1,1,1,39.9861,0,ATM receipt shows balance different from passbook. Please clarify.,BR-108,blue,0
C13818,Yachana Agarwal,2026-01-01,42,108,business,irregular,138833.2067,-0.8558,3,0,1,0,-4.5434,24.8734,10.2484,-6.6304,,-8.7341,0.5458,0,0,1,0,1,29.2165,0,"Requesting cheque collection facility for my shop, I cannot leave counter.",BR-109,gold,0
C13818,Yachana Agarwal,2026-02-01,42,108,business,irregular,138833.2067,-0.8558,3,0,1,0,-0.397,13.4985,12.6035,13.6944,,-27.9926,0.6883,0,0,2,2,0,56.7474,0,Bank server issue is daily matter now. Business kaise chalayein?,BR-109,gold,0
C13818,Yachana Agarwal,2026-03-01,42,108,business,irregular,138833.2067,-0.8558,3,0,1,2,10.629,4.7194,4.8284,19.3584,,26.2427,0.7123,0,0,0,0,0,0.0,0,,BR-109,gold,0
C13818,Yachana Agarwal,2026-04-01,42,108,business,irregular,138833.2067,-0.8558,3,0,1,0,13.6012,-8.0091,-15.4073,10.0503,,26.6657,0.6429,0,0,0,0,0,0.0,0,,BR-109,gold,0
C13818,Yachana Agarwal,2026-05-01,42,108,business,irregular,138833.2067,-0.8558,3,0,1,0,-7.8251,11.6756,-31.3073,-27.3923,,-3.6254,0.8683,0,0,3,2,4,49.7408,0,Staff asked me to open a new account instead of fixing the old one.,BR-109,gold,0
C13818,Yachana Agarwal,2026-06-01,42,108,business,irregular,138833.2067,-0.8558,3,0,1,5,-16.1532,-22.112,-18.923,-39.2163,,8.4898,0.896,0,0,3,0,2,24.6415,1,Every evening UPI shows server down. My whole day sale is affected.,BR-109,gold,0
C13819,Faras Karpe,2026-01-01,45,70,business,irregular,110829.6249,-1.619,2,1,0,9,-4.9517,-4.3019,-5.3402,-26.0128,,15.1991,0.4887,0,0,0,0,0,0.0,0,,BR-117,blue,0
C13819,Faras Karpe,2026-02-01,45,70,business,irregular,110829.6249,-1.619,2,1,0,3,2.4934,2.721,0.774,1.138,,-4.4496,0.4582,0,0,0,0,0,0.0,0,,BR-117,blue,0
C13819,Faras Karpe,2026-03-01,45,70,business,irregular,110829.6249,-1.619,2,1,0,0,25.6197,16.5302,42.0871,17.6189,,-10.4624,0.5643,0,0,0,0,1,0.0,0,,BR-117,blue,0
C13819,Faras Karpe,2026-04-01,45,70,business,irregular,110829.6249,-1.619,2,1,0,3,3.7061,6.5309,-5.6905,29.027,,10.4434,0.5897,0,0,1,0,0,4.6467,0,Third time this year my card has stopped working. Quality is bad.,BR-117,blue,0
C13819,Faras Karpe,2026-05-01,45,70,business,irregular,110829.6249,-1.619,2,1,0,6,22.5065,14.5245,-1.3292,-10.5469,,24.2971,0.515,0,0,1,0,3,54.3183,0,Requesting itemised list of all charges debited in the last one year.,BR-117,blue,0
C13819,Faras Karpe,2026-06-01,45,70,business,irregular,110829.6249,-1.619,2,1,0,11,-5.4236,-1.7011,13.7727,-16.2078,,-6.4619,0.6675,1,0,0,0,0,0.0,0,,BR-117,blue,0
C13820,Xalak Guha,2026-01-01,46,219,farmer,seasonal,40333.8584,0.9993,2,0,1,9,-1.7949,-23.5555,-23.9047,-13.5648,,-0.5553,0.4909,0,0,1,0,0,1.0,0,Dairy loan installment structure does not match my milk payment cycle.,BR-115,silver,0
C13820,Xalak Guha,2026-02-01,46,219,farmer,seasonal,40333.8584,0.9993,2,0,1,0,25.4059,-8.2158,-18.8162,-20.6663,,21.7299,0.415,0,0,0,0,1,0.0,0,,BR-115,silver,0
C13820,Xalak Guha,2026-03-01,46,219,farmer,seasonal,40333.8584,0.9993,2,0,1,1,27.5648,-1.313,32.9586,24.7666,,7.3658,0.4564,0,0,0,0,2,0.0,0,,BR-115,silver,0
C13820,Xalak Guha,2026-04-01,46,219,farmer,seasonal,40333.8584,0.9993,2,0,1,6,-8.4496,31.5631,-4.0902,-11.5702,,0.0507,0.3718,0,0,0,0,0,0.0,0,,BR-115,silver,0
C13820,Xalak Guha,2026-05-01,46,219,farmer,seasonal,40333.8584,0.9993,2,0,1,5,7.2692,22.2769,-9.7109,9.1159,,22.6076,0.4232,0,0,0,0,2,0.0,0,,BR-115,silver,0
C13820,Xalak Guha,2026-06-01,46,219,farmer,seasonal,40333.8584,0.9993,2,0,1,5,16.8657,22.9025,-1.215,12.7829,,-12.2357,0.4878,0,0,1,0,1,1.0,0,Insurance premium debited from my account which I never authorised.,BR-115,silver,0
C13821,Siddharth Mittal,2026-01-01,35,113,salary,regular,17426.6585,-0.2844,3,0,0,6,14.9173,4.873,12.8327,41.6856,1.0,-3.7103,0.2977,0,0,1,1,1,41.6995,0,ATM receipt shows balance different from passbook. Please clarify.,BR-116,green,0
C13821,Siddharth Mittal,2026-02-01,35,113,salary,regular,17426.6585,-0.2844,3,0,0,6,-6.39,7.5861,-35.3339,-2.3914,3.0,-1.883,0.2822,0,0,2,0,1,5.5435,0,Failed transaction reversed only partially. Rs 60 still not credited.,BR-116,green,0
C13821,Siddharth Mittal,2026-03-01,35,113,salary,regular,17426.6585,-0.2844,3,0,0,9,-18.7336,-7.6685,-26.2405,-13.2854,1.0,2.2191,0.305,0,1,4,1,3,43.4375,0,Payment failed but SMS says success. Statement bhi confusing hai.,BR-116,green,0
C13821,Siddharth Mittal,2026-04-01,35,113,salary,regular,17426.6585,-0.2844,3,0,0,10,-49.3664,-9.6641,-17.2375,-20.5097,5.0,76.7608,0.3287,0,1,0,0,0,0.0,0,,BR-116,green,0
C13821,Siddharth Mittal,2026-05-01,35,113,salary,regular,17426.6585,-0.2844,3,0,0,4,1.7647,-7.3887,-11.6033,-4.6613,0.0,-27.9463,0.2385,0,0,1,0,0,1.0,0,Staff keeps promoting insurance instead of solving my actual problem.,BR-116,green,0
C13821,Siddharth Mittal,2026-06-01,35,113,salary,regular,17426.6585,-0.2844,3,0,0,2,25.7086,9.6026,43.8443,3.2429,0.0,-8.7805,0.2827,0,0,0,0,0,0.0,0,,BR-116,green,0
C13822,Girik Nori,2026-01-01,43,14,vendor,irregular,17297.4086,0.9394,2,0,0,6,-16.1483,-39.5628,13.3738,-31.6252,,2.4357,0.4676,0,0,0,0,1,0.0,0,,BR-131,gold,0
C13822,Girik Nori,2026-02-01,43,14,vendor,irregular,17297.4086,0.9394,2,0,0,9,4.72,4.5369,-2.2222,3.2549,,27.4311,0.3804,0,0,1,0,1,4.9962,0,Kindly explain the Rs 250 service charge debited on 14th.,BR-131,gold,0
C13822,Girik Nori,2026-03-01,43,14,vendor,irregular,17297.4086,0.9394,2,0,0,10,16.3115,-3.0241,7.8307,-25.2459,,-32.4082,0.4879,0,0,0,0,1,0.0,0,,BR-131,gold,1
C13823,Pranit Sandal,2026-01-01,57,221,farmer,seasonal,46650.9381,-0.331,2,0,1,0,-7.9804,-10.6772,-8.6776,9.0653,,9.9755,0.6883,0,0,0,0,2,0.0,0,,BR-130,green,0
C13823,Pranit Sandal,2026-02-01,57,221,farmer,seasonal,46650.9381,-0.331,2,0,1,10,-19.673,-21.9014,0.7759,-25.2142,,28.9329,0.7781,1,0,4,2,1,69.9855,0,Your ATM printed slip saying transaction cancelled but money went out.,BR-130,green,1
C13824,Bhavani Mukhopadhyay,2026-01-01,32,51,salary,regular,56328.0632,-0.7554,5,1,1,12,5.2047,-14.7251,-1.0679,5.252,4.0,13.3072,0.5865,0,0,0,0,0,0.0,0,,BR-135,gold,0
C13824,Bhavani Mukhopadhyay,2026-02-01,32,51,salary,regular,56328.0632,-0.7554,5,1,1,8,19.6258,16.8696,7.6216,17.0015,2.0,-3.8007,0.5035,0,0,0,0,0,0.0,0,,BR-135,gold,0
C13824,Bhavani Mukhopadhyay,2026-03-01,32,51,salary,regular,56328.0632,-0.7554,5,1,1,7,35.8953,-10.7471,31.5854,5.5707,4.0,-31.4289,0.5666,0,0,1,0,3,18.0546,0,Old card deactivated before new one arrived. Left without access for weeks.,BR-135,gold,0
C13824,Bhavani Mukhopadhyay,2026-04-01,32,51,salary,regular,56328.0632,-0.7554,5,1,1,12,-31.6022,-13.4239,-12.4623,-25.9374,3.0,-0.6669,0.6058,0,0,0,0,2,0.0,0,,BR-135,gold,0
C13824,Bhavani Mukhopadhyay,2026-05-01,32,51,salary,regular,56328.0632,-0.7554,5,1,1,13,-12.0956,-19.8196,-16.3159,-11.3944,4.0,3.094,0.7156,0,0,0,0,1,0.0,0,,BR-135,gold,0
C13824,Bhavani Mukhopadhyay,2026-06-01,32,51,salary,regular,56328.0632,-0.7554,5,1,1,6,0.1691,-0.938,15.7923,4.8891,2.0,10.4622,0.6707,0,0,1,0,1,9.522,0,Failed payment reversed after 9 days without any intimation to me.,BR-135,gold,0
C13825,Vasana Banerjee,2026-01-01,53,63,business,irregular,63085.2711,-0.3333,4,1,1,14,-10.7209,-11.913,-69.5052,9.3803,,37.8904,0.0762,0,0,0,0,1,0.0,1,,BR-119,green,0
C13825,Vasana Banerjee,2026-02-01,53,63,business,irregular,63085.2711,-0.3333,4,1,1,11,-19.6865,-17.0331,-44.6658,16.6157,,60.295,0.1372,0,0,1,0,1,1.0,0,Card transaction alert SMS stopped coming. How do I track spending?,BR-119,green,0
C13825,Vasana Banerjee,2026-03-01,53,63,business,irregular,63085.2711,-0.3333,4,1,1,12,-14.6596,-33.7017,-48.1171,-20.3423,,103.214,0.1319,1,0,1,0,0,2.9197,1,Complaint number given but no follow up call. Poor service quality.,BR-119,green,0
C13825,Vasana Banerjee,2026-04-01,53,63,business,irregular,63085.2711,-0.3333,4,1,1,12,-32.0306,-25.0811,-50.3853,-8.0263,,52.2825,0.1435,0,1,4,2,4,53.5866,0,This is my fourth complaint about UPI failure. Nothing has improved.,BR-119,green,0
C13825,Vasana Banerjee,2026-05-01,53,63,business,irregular,63085.2711,-0.3333,4,1,1,21,-36.242,-30.4043,-13.8868,-52.7876,,99.899,0.1739,0,0,2,1,2,48.8272,0,Customer appreciated loan support but wants faster digital services.,BR-119,green,0
C13825,Vasana Banerjee,2026-06-01,53,63,business,irregular,63085.2711,-0.3333,4,1,1,20,-48.7566,-64.7573,-71.4495,-35.7267,,81.4176,0.2616,0,0,0,0,1,0.0,1,,BR-119,green,1
C13826,Oviya Gola,2026-01-01,47,153,business,irregular,68137.038,-1.9466,5,0,1,10,6.6949,-18.0463,18.3221,-6.0949,,12.307,0.2864,1,0,0,0,0,0.0,0,,BR-129,gold,0
C13826,Oviya Gola,2026-02-01,47,153,business,irregular,68137.038,-1.9466,5,0,1,10,7.33,3.7256,-0.8276,-9.3738,,1.6118,0.3328,0,0,0,0,0,0.0,0,,BR-129,gold,0
C13826,Oviya Gola,2026-03-01,47,153,business,irregular,68137.038,-1.9466,5,0,1,6,14.3575,-8.6211,7.5788,15.0758,,61.1206,0.289,0,0,0,0,0,0.0,0,,BR-129,gold,0
C13826,Oviya Gola,2026-04-01,47,153,business,irregular,68137.038,-1.9466,5,0,1,6,16.4617,18.8481,14.2695,9.3125,,11.3914,0.2739,1,0,0,0,0,0.0,0,,BR-129,gold,0
C13826,Oviya Gola,2026-05-01,47,153,business,irregular,68137.038,-1.9466,5,0,1,6,15.212,-0.509,10.1255,7.5488,,-3.511,0.2177,0,0,0,0,0,0.0,0,,BR-129,gold,0
C13826,Oviya Gola,2026-06-01,47,153,business,irregular,68137.038,-1.9466,5,0,1,3,7.3633,-5.4767,-2.5662,-8.5128,,29.4773,0.22,0,0,1,0,1,1.9384,0,Business owner unhappy with cash deposit limits. Exploring other banks.,BR-129,gold,0
C13827,Mitali Varughese,2026-01-01,59,191,pension,regular,19272.0268,1.0268,1,0,0,9,-7.6822,-13.1299,1.8716,-12.3744,2.0,13.1494,0.3721,0,2,0,0,1,0.0,0,,BR-104,black,0
